,Unnamed: 0.1,Unnamed: 0,Match ID,Competition,Match,Date,Nationality,Team Country Code,Season,Status,Name,Market Value,Lookup Still Required?,Lookup Return Case,Impute Required?,Name(s) Found,ORIGINAL JERSEY,Match Case
1291,1291,191,2687,"World Cup Qualifiers, Asia, 2022",Japan vs Vietnam,29-03-2022,Vietnam,VN,2022,SUCCESS,"['Nguyen Manh Tran', 'Tien Thanh Dinh', 'Xuan Thanh Nguyen']",225000.0,False,Used Large Dataset,False,"['Nguyen Manh Tran', 'Tien Thanh Dinh', 'Xuan Thanh Nguyen']",Nguyn Thanh Bình,multiple
3118,3118,918,4240,"World Cup 2014, Qualifiers, CONMEBOL",Colombia vs Bolivia,22-Mar-13,Bolivia,BO,2013,SUCCESS,"['Marvin Bejarano', 'Diego Bejarano', 'Danny Bejarano', 'Alejandro Bejarano']",0.0,False,Used Large Dataset,False,"['Marvin Bejarano', 'Diego Bejarano', 'Danny Bejarano', 'Alejandro Bejarano']",Bejarano,multiple
3145,3145,945,4241,"World Cup 2014, Qualifiers, CONMEBOL",Uruguay vs Paraguay,22-Mar-13,Paraguay,PY,2013,SUCCESS,"['Luis Cardozo', 'Óscar Cardozo']",14000000.0,False,Used Large Dataset,False,"['Luis Cardozo', 'Óscar Cardozo']",Cardozo,multiple
3283,3283,1083,4248,"World Cup 2014, Qualifiers, CONMEBOL",Bolivia vs Venezuela,07-Jun-13,Bolivia,BO,2013,SUCCESS,"['José Luis Chávez', 'Daniel Chávez', 'Lucas Chávez']",0.0,False,Used Large Dataset,False,"['José Luis Chávez', 'Daniel Chávez', 'Lucas Chávez']",Chávez,multiple
3650,3650,350,4010,"World Cup 2018, Qualifiers, CONCACAF",USA vs Saint Vincent and the Grenadines,13-Nov-15,Saint Vincent and the Grenadines,VC,2015,SUCCESS,"['Keith James', 'Gavin James', 'Ramesh James']",0.0,False,Used Large Dataset,False,"['Keith James', 'Gavin James', 'Ramesh James']",James,multiple
3711,3711,411,4013,"World Cup 2018, Qualifiers, CONCACAF",Mexico vs El Salvador,13-Nov-15,El Salvador,SV,2015,SUCCESS,"['Juan Barahona', 'Iván Barahona']",0.0,False,Used Large Dataset,False,"['Juan Barahona', 'Iván Barahona']",Barahona,multiple
3716,3716,416,4013,"World Cup 2018, Qualifiers, CONCACAF",Mexico vs El Salvador,13-Nov-15,El Salvador,SV,2015,SUCCESS,"['Denis Pineda', 'Wálter Pineda']",3800000.0,False,Used Large Dataset,False,"['Denis Pineda', 'Wálter Pineda']",Pineda,multiple
3857,3857,557,4020,"World Cup 2018, Qualifiers, CONCACAF",El Salvador vs Canada,17-Nov-15,El Salvador,SV,2015,SUCCESS,"['Denis Pineda', 'Wálter Pineda']",3800000.0,False,Used Large Dataset,False,"['Denis Pineda', 'Wálter Pineda']",Pineda,multiple
3984,3984,684,4027,"World Cup 2018, Qualifiers, CONCACAF",Guatemala vs USA,25-Mar-16,Guatemala,GT,2016,SUCCESS,"['Jonathan López', 'Minor López', 'Dennis López', 'Osmar López', 'Hamilton López', 'Fredy López', 'Henry López', 'Manuel López', 'Prins López', 'Antonio López']",0.0,False,Used Large Dataset,False,"['Jonathan López', 'Minor López', 'Dennis López', 'Osmar López', 'Hamilton López', 'Fredy López', 'Henry López', 'Manuel López', 'Prins López', 'Antonio López']",López,multiple
4038,4038,738,4029,"World Cup 2018, Qualifiers, CONCACAF",Honduras vs El Salvador,29-Mar-16,El Salvador,SV,2016,SUCCESS,"['Xavier García', 'Francisco García', 'Víctor García']",0.0,False,Used Large Dataset,False,"['Xavier García', 'Francisco García', 'Víctor García']",García,multiple
4041,4041,741,4029,"World Cup 2018, Qualifiers, CONCACAF",Honduras vs El Salvador,29-Mar-16,El Salvador,SV,2016,SUCCESS,"['Juan Barahona', 'Iván Barahona']",0.0,False,Used Large Dataset,False,"['Juan Barahona', 'Iván Barahona']",Barahona,multiple
4044,4044,744,4029,"World Cup 2018, Qualifiers, CONCACAF",Honduras vs El Salvador,29-Mar-16,El Salvador,SV,2016,SUCCESS,"['Richard Menjívar', 'Óscar Menjívar', 'Kevin Menjívar', 'Leonardo Menjívar']",0.0,False,Used Large Dataset,False,"['Richard Menjívar', 'Óscar Menjívar', 'Kevin Menjívar', 'Leonardo Menjívar']",Menjívar,multiple
4046,4046,746,4029,"World Cup 2018, Qualifiers, CONCACAF",Honduras vs El Salvador,29-Mar-16,El Salvador,SV,2016,SUCCESS,"['Denis Pineda', 'Wálter Pineda']",5000000.0,False,Used Large Dataset,False,"['Denis Pineda', 'Wálter Pineda']",Pineda,multiple
4167,4167,867,4035,"World Cup 2018, Qualifiers, CONCACAF",Saint Vincent and the Grenadines vs USA,02-Sep-16,Saint Vincent and the Grenadines,VC,2016,SUCCESS,"['Keith James', 'Gavin James', 'Ramesh James']",0.0,False,Used Large Dataset,False,"['Keith James', 'Gavin James', 'Ramesh James']",James,multiple
4183,4183,883,4036,"World Cup 2018, Qualifiers, CONCACAF",Haiti vs Costa Rica,02-Sep-16,Haiti,HT,2016,SUCCESS,"['Jean-Jacques Pierre', 'Paulson Pierre', 'Géel Pierre', 'Leverton Pierre', 'Alexandre Pierre']",0.0,False,Used Large Dataset,False,"['Jean-Jacques Pierre', 'Paulson Pierre', 'Géel Pierre', 'Leverton Pierre', 'Alexandre Pierre']",Pierre,multiple
4231,4231,931,4038,"World Cup 2018, Qualifiers, CONCACAF",El Salvador vs Mexico,02-Sep-16,El Salvador,SV,2016,SUCCESS,"['Darwin Cerén', 'Óscar Cerén']",0.0,False,Used Large Dataset,False,"['Darwin Cerén', 'Óscar Cerén']",Cerén,multiple
4305,4305,1005,4041,"World Cup 2018, Qualifiers, CONCACAF",Canada vs El Salvador,06-Sep-16,El Salvador,SV,2016,SUCCESS,"['Juan Barahona', 'Iván Barahona']",0.0,False,Used Large Dataset,False,"['Juan Barahona', 'Iván Barahona']",Barahona,multiple
4329,4329,1029,4042,"World Cup 2018, Qualifiers, CONCACAF",Costa Rica vs Panama,06-Sep-16,Panama,PA,2016,SUCCESS,"['Jan Carlos Vargas', 'Manuel Vargas']",0.0,False,Used Large Dataset,False,"['Jan Carlos Vargas', 'Manuel Vargas']",Vargas,multiple
4617,4617,217,2233,"World Cup Qualifiers, Africa, 2026",Gambia vs Cote d'Ivoire,20-11-2023,Cote d'Ivoire,CI,2023,SUCCESS,"['Adama Traoré', 'Ismaël Traoré', 'Ibrahim Traoré']",300000.0,False,Used Large Dataset,False,"['Adama Traoré', 'Ismaël Traoré', 'Ibrahim Traoré']",H Traoré,multiple
5321,5321,921,2267,"World Cup Qualifiers, Asia, 2018",Chinese Taipei vs Vietnam,08-09-2015,Vietnam,VN,2015,SUCCESS,"['Minh Tuan Vu', 'Minh Tuan Ha']",0.0,False,Used Large Dataset,False,"['Minh Tuan Vu', 'Minh Tuan Ha']",V Minh Tun,multiple
5992,5992,492,3306,"World Cup Qualifiers, Europe, 2022",Russia vs Cyprus,11-11-2021,Russia,RU,2021,SUCCESS,"['Aleksey Miranchuk', 'Anton Miranchuk']",10000000.0,False,Used Large Dataset,False,"['Aleksey Miranchuk', 'Anton Miranchuk']",A Miranchuk,multiple
7353,7353,687,1699,Nations League 2020-2021,Liechtenstein vs Gibraltar,10.10.20,Liechtenstein,LI,2020,SUCCESS,"['Martin Büchel', 'Marcel Büchel']",0.0,False,Used Large Dataset,False,"['Martin Büchel', 'Marcel Büchel']",M-n Buchel,multiple
7463,7463,797,1705,Nations League 2022-2023,Netherlands vs Italy,18.06.23,Netherlands,NL,2023,SUCCESS,"['Nigel de Jong', 'Siem de Jong', 'Luuk de Jong', 'Frenkie de Jong']",90000000.0,False,Used Large Dataset,False,"['Nigel de Jong', 'Siem de Jong', 'Luuk de Jong', 'Frenkie de Jong']",de Jong,multiple
7486,7486,820,1706,Nations League 2022-2023,Netherlands vs Croatia,14.06.23,Netherlands,NL,2023,SUCCESS,"['Nigel de Jong', 'Siem de Jong', 'Luuk de Jong', 'Frenkie de Jong']",90000000.0,False,Used Large Dataset,False,"['Nigel de Jong', 'Siem de Jong', 'Luuk de Jong', 'Frenkie de Jong']",de Jong,multiple
8430,8430,664,988,"Euros 2024, Qualifiers",Sweden vs Austria,12.09.23,Sweden,SE,2023,SUCCESS,"['Albin Ekdal', 'Hjalmar Ekdal']",8000000.0,False,Used Large Dataset,False,"['Albin Ekdal', 'Hjalmar Ekdal']",Ekdal,multiple
8530,8530,764,992,"Euros 2024, Qualifiers",Belgium vs Sweden,16.10.23,Sweden,SE,2023,SUCCESS,"['Albin Ekdal', 'Hjalmar Ekdal']",8000000.0,False,Used Large Dataset,False,"['Albin Ekdal', 'Hjalmar Ekdal']",Ekdal,multiple
8608,8608,842,996,"Euros 2024, Qualifiers",Sweden vs Estonia,19.11.23,Sweden,SE,2023,SUCCESS,"['Albin Ekdal', 'Hjalmar Ekdal']",8000000.0,False,Used Large Dataset,False,"['Albin Ekdal', 'Hjalmar Ekdal']",Ekdal,multiple
9193,9193,327,3499,"African Cup of Nations, 2015",Guinea vs Mali,28-01-2015,Mali,ML,2015,SUCCESS,"['Sekou Koita', 'Seydou Keita']",500000.0,False,Used Large Dataset,False,"['Sekou Koita', 'Seydou Keita']",S Kéita,multiple
9194,9194,328,3499,"African Cup of Nations, 2015",Guinea vs Mali,28-01-2015,Mali,ML,2015,SUCCESS,"['Abdoulay Diaby', 'Alassane Diaby']",0.0,False,Used Large Dataset,False,"['Abdoulay Diaby', 'Alassane Diaby']",A Diaby,multiple
9237,9237,371,3501,"African Cup of Nations, 2015",Cote d'Ivoire vs Mali,24-01-2015,Mali,ML,2015,SUCCESS,"['Sekou Koita', 'Seydou Keita']",500000.0,False,Used Large Dataset,False,"['Sekou Koita', 'Seydou Keita']",S Kéita,multiple
10713,10713,747,1245,Copa America 2016,Argentina vs Venezuela,19.06.16,Venezuela,VE,2016,SUCCESS,"['José Martínez', 'Josef Martínez', 'David Martínez']",3000000.0,False,Used Large Dataset,False,"['José Martínez', 'Josef Martínez', 'David Martínez']",Martinez,multiple
10836,10836,870,1251,Copa America 2016,United States vs Paraguay,12.06.16,Paraguay,PY,2016,SUCCESS,"['Fabián Balbuena', 'Nery Balbuena']",5000000.0,False,Used Large Dataset,False,"['Fabián Balbuena', 'Nery Balbuena']",Balbuena,multiple
11021,11021,1055,1259,Copa America 2016,Jamaica vs Venezuela,06.06.16,Venezuela,VE,2016,SUCCESS,"['José Martínez', 'Josef Martínez', 'David Martínez']",3000000.0,False,Used Large Dataset,False,"['José Martínez', 'Josef Martínez', 'David Martínez']",Martinez,multiple
11064,11064,1098,1261,Copa America 2016,Uruguay vs Venezuela,10.06.16,Venezuela,VE,2016,SUCCESS,"['José Martínez', 'Josef Martínez', 'David Martínez']",3000000.0,False,Used Large Dataset,False,"['José Martínez', 'Josef Martínez', 'David Martínez']",Martinez,multiple
11150,11150,84,759,"Euros 2020, Qualifiers",Israel vs Austria,24.03.19,Austria,AT,2019,SUCCESS,"['Robert Zulj', 'Peter Zulj']",800000.0,False,Used Large Dataset,False,"['Robert Zulj', 'Peter Zulj']",Zulj,multiple
13916,13916,650,2203,"World Cup Qualifiers, Africa, 2026",Algeria vs Somalia,16-11-2023,Somalia,SO,2023,SUCCESS,"['Abas Amin Mohamed', 'Abdi Mohamed', 'Abdiwali Abdirahman Mohamed']",0.0,False,Used Large Dataset,False,"['Abas Amin Mohamed', 'Abdi Mohamed', 'Abdiwali Abdirahman Mohamed']",A Mohamed,multiple
14087,14087,821,2211,"World Cup Qualifiers, Africa, 2026",Liberia vs Malawi,17-11-2023,Liberia,LR,2023,SUCCESS,"['Tonia Tisdell', 'Terrence Tisdell']",28000000.0,False,Used Large Dataset,False,"['Tonia Tisdell', 'Terrence Tisdell']",T Tisdell,multiple
14397,14397,31,4250,"World Cup 2014, Qualifiers, CONMEBOL",Paraguay vs Chile,07-Jun-13,Paraguay,PY,2013,SUCCESS,"['Luis Cardozo', 'Óscar Cardozo']",14000000.0,False,Used Large Dataset,False,"['Luis Cardozo', 'Óscar Cardozo']",Cardozo,multiple
14510,14510,144,4255,"World Cup 2014, Qualifiers, CONMEBOL",Chile vs Bolivia,11-Jun-13,Bolivia,BO,2013,SUCCESS,"['Marvin Bejarano', 'Diego Bejarano', 'Danny Bejarano', 'Alejandro Bejarano']",0.0,False,Used Large Dataset,False,"['Marvin Bejarano', 'Diego Bejarano', 'Danny Bejarano', 'Alejandro Bejarano']",Bejarano,multiple
14545,14545,179,4257,"World Cup 2014, Qualifiers, CONMEBOL",Paraguay vs Bolivia,06-Sep-13,Paraguay,PY,2013,SUCCESS,"['Gustavo Gómez', 'Marcos Gómez', 'Diego Gómez']",4000000.0,False,Used Large Dataset,False,"['Gustavo Gómez', 'Marcos Gómez', 'Diego Gómez']",Gómez,multiple
14552,14552,186,4257,"World Cup 2014, Qualifiers, CONMEBOL",Paraguay vs Bolivia,06-Sep-13,Paraguay,PY,2013,SUCCESS,"['Óscar Romero', 'Ángel Romero']",4000000.0,False,Used Large Dataset,False,"['Óscar Romero', 'Ángel Romero']",Romero,multiple
14561,14561,195,4257,"World Cup 2014, Qualifiers, CONMEBOL",Paraguay vs Bolivia,06-Sep-13,Bolivia,BO,2013,SUCCESS,"['Marvin Bejarano', 'Diego Bejarano', 'Danny Bejarano', 'Alejandro Bejarano']",0.0,False,Used Large Dataset,False,"['Marvin Bejarano', 'Diego Bejarano', 'Danny Bejarano', 'Alejandro Bejarano']",Bejarano,multiple
14754,14754,388,4266,"World Cup 2014, Qualifiers, CONMEBOL",Venezuela vs Paraguay,11-Oct-13,Paraguay,PY,2013,SUCCESS,"['Gustavo Gómez', 'Marcos Gómez', 'Diego Gómez']",4000000.0,False,Used Large Dataset,False,"['Gustavo Gómez', 'Marcos Gómez', 'Diego Gómez']",Gómez,multiple
14761,14761,395,4266,"World Cup 2014, Qualifiers, CONMEBOL",Venezuela vs Paraguay,11-Oct-13,Paraguay,PY,2013,SUCCESS,"['Luis Cardozo', 'Óscar Cardozo']",14000000.0,False,Used Large Dataset,False,"['Luis Cardozo', 'Óscar Cardozo']",Cardozo,multiple
14786,14786,420,4268,"World Cup 2014, Qualifiers, CONMEBOL",Paraguay vs Colombia,15-Oct-13,Paraguay,PY,2013,SUCCESS,"['Gustavo Gómez', 'Marcos Gómez', 'Diego Gómez']",4000000.0,False,Used Large Dataset,False,"['Gustavo Gómez', 'Marcos Gómez', 'Diego Gómez']",Gómez,multiple
14792,14792,426,4268,"World Cup 2014, Qualifiers, CONMEBOL",Paraguay vs Colombia,15-Oct-13,Paraguay,PY,2013,SUCCESS,"['Óscar Romero', 'Ángel Romero']",4000000.0,False,Used Large Dataset,False,"['Óscar Romero', 'Ángel Romero']",Romero,multiple
14894,14894,528,4274,"World Cup 2018, Qualifiers, CONMEBOL",Bolivia vs Uruguay,08-Oct-15,Bolivia,BO,2015,SUCCESS,"['Daniel Vaca', 'Joselito Vaca', 'Ramiro Vaca', 'Leonardo Vaca', 'Henry Vaca', 'Edward Vaca', 'Pablo Vaca']",0.0,False,Used Large Dataset,False,"['Daniel Vaca', 'Joselito Vaca', 'Ramiro Vaca', 'Leonardo Vaca', 'Henry Vaca', 'Edward Vaca', 'Pablo Vaca']",Vaca,multiple
14919,14919,553,4275,"World Cup 2018, Qualifiers, CONMEBOL",Venezuela vs Paraguay,08-Oct-15,Venezuela,VE,2015,SUCCESS,"['Franklin Lucena', 'Ronaldo Lucena']",0.0,False,Used Large Dataset,False,"['Franklin Lucena', 'Ronaldo Lucena']",Lucena,multiple
14928,14928,562,4275,"World Cup 2018, Qualifiers, CONMEBOL",Venezuela vs Paraguay,08-Oct-15,Paraguay,PY,2015,SUCCESS,"['Nelson Valdez', 'Bruno Valdez', 'Diego Valdez']",0.0,False,Used Large Dataset,False,"['Nelson Valdez', 'Bruno Valdez', 'Diego Valdez']",Valdez,multiple
15000,15000,634,4278,"World Cup 2018, Qualifiers, CONMEBOL",Ecuador vs Bolivia,13-Oct-15,Bolivia,BO,2015,SUCCESS,"['Jorge Flores', 'Wálter Flores']",0.0,False,Used Large Dataset,False,"['Jorge Flores', 'Wálter Flores']",Flores,multiple
15126,15126,760,4284,"World Cup 2018, Qualifiers, CONMEBOL",Bolivia vs Venezuela,12-Nov-15,Venezuela,VE,2015,SUCCESS,"['Luis Vargas', 'Ronald Vargas', 'Jefre Vargas', 'Freddy Vargas']",3800000.0,False,Used Large Dataset,False,"['Luis Vargas', 'Ronald Vargas', 'Jefre Vargas', 'Freddy Vargas']",Vargas,multiple
15284,15284,918,4291,"World Cup 2018, Qualifiers, CONMEBOL",Paraguay vs Bolivia,17-Nov-15,Bolivia,BO,2015,SUCCESS,"['Jorge Flores', 'Wálter Flores']",0.0,False,Used Large Dataset,False,"['Jorge Flores', 'Wálter Flores']",Flores,multiple
15346,15346,980,4294,"World Cup 2018, Qualifiers, CONMEBOL",Ecuador vs Paraguay,24-Mar-16,Paraguay,PY,2016,SUCCESS,"['Nelson Valdez', 'Bruno Valdez', 'Diego Valdez']",0.0,False,Used Large Dataset,False,"['Nelson Valdez', 'Bruno Valdez', 'Diego Valdez']",Valdez,multiple
15364,15364,998,4295,"World Cup 2018, Qualifiers, CONMEBOL",Chile vs Argentina,24-Mar-16,Chile,CL,2016,SUCCESS,"['Matías Fernández', 'Ronnie Fernández']",4500000.0,False,Used Large Dataset,False,"['Matías Fernández', 'Ronnie Fernández']",Fernández,multiple
15394,15394,1028,4296,"World Cup 2018, Qualifiers, CONMEBOL",Peru vs Venezuela,24-Mar-16,Venezuela,VE,2016,SUCCESS,"['José Martínez', 'Josef Martínez', 'David Martínez']",3000000.0,False,Used Large Dataset,False,"['José Martínez', 'Josef Martínez', 'David Martínez']",Martinez,multiple
15401,15401,1035,4297,"World Cup 2018, Qualifiers, CONMEBOL",Brazil vs Uruguay,25-Mar-16,Brazil,BR,2016,SUCCESS,"['Dani Alves', 'Diego Alves']",6000000.0,False,Used Large Dataset,False,"['Dani Alves', 'Diego Alves']",D Alves,multiple
15421,15421,1055,4297,"World Cup 2018, Qualifiers, CONMEBOL",Brazil vs Uruguay,25-Mar-16,Uruguay,UY,2016,SUCCESS,"['Luis Suárez', 'Mathías Suárez', 'Damián Suárez']",90000000.0,False,Used Large Dataset,False,"['Luis Suárez', 'Mathías Suárez', 'Damián Suárez']",Suárez,multiple
15454,15454,1088,4299,"World Cup 2018, Qualifiers, CONMEBOL",Venezuela vs Chile,29-Mar-16,Venezuela,VE,2016,SUCCESS,"['José Martínez', 'Josef Martínez', 'David Martínez']",3000000.0,False,Used Large Dataset,False,"['José Martínez', 'Josef Martínez', 'David Martínez']",Martinez,multiple
16394,16394,928,2773,"World Cup Qualifiers, Europe, 2014",San Marino vs England,22-03-2013,San Marino,SM,2013,SUCCESS,"['Alessandro Della Valle', 'Alex Della Valle']",0.0,False,Used Large Dataset,False,"['Alessandro Della Valle', 'Alex Della Valle']",A Della Valle,multiple
17034,17034,468,627,"Euros 2020, Qualifiers",England vs Czech,22.03.19,England,EN,2019,SUCCESS,"['Jordan Henderson', 'Dean Henderson']",28000000.0,False,Used Large Dataset,False,"['Jordan Henderson', 'Dean Henderson']",Henderson,multiple
17211,17211,645,635,"Euros 2020, Qualifiers",England vs Bulgaria,07.09.19,England,EN,2019,SUCCESS,"['Jordan Henderson', 'Dean Henderson']",28000000.0,False,Used Large Dataset,False,"['Jordan Henderson', 'Dean Henderson']",Henderson,multiple
17233,17233,667,636,"Euros 2020, Qualifiers",England vs Kosovo,10.09.19,England,EN,2019,SUCCESS,"['Jordan Henderson', 'Dean Henderson']",28000000.0,False,Used Large Dataset,False,"['Jordan Henderson', 'Dean Henderson']",Henderson,multiple
17288,17288,722,638,"Euros 2020, Qualifiers",Czech vs England,11.10.19,England,EN,2019,SUCCESS,"['Jordan Henderson', 'Dean Henderson']",28000000.0,False,Used Large Dataset,False,"['Jordan Henderson', 'Dean Henderson']",Henderson,multiple
17332,17332,766,640,"Euros 2020, Qualifiers",Bulgaria vs England,14.10.19,England,EN,2019,SUCCESS,"['Jordan Henderson', 'Dean Henderson']",28000000.0,False,Used Large Dataset,False,"['Jordan Henderson', 'Dean Henderson']",Henderson,multiple
17651,17651,1085,655,"Euros 2020, Qualifiers",Serbia vs Portugal,07.09.19,Serbia,RS,2019,SUCCESS,"['Nemanja Matic', 'Uros Matic']",16000000.0,False,Used Large Dataset,False,"['Nemanja Matic', 'Uros Matic']",Matic,multiple
17691,17691,25,3794,"Gold Cup, 2023",Costa Rica vs Martinique,05-07-2023,Costa Rica,CR,2023,SUCCESS,"['Juan Pablo Vargas', 'José Vargas']",2000000.0,False,Used Large Dataset,False,"['Juan Pablo Vargas', 'José Vargas']",J Vargas,multiple
17932,17932,266,3805,"Gold Cup, 2023",Mexico vs Honduras,26-06-2023,Mexico,MX,2023,SUCCESS,"['Edson Álvarez', 'Efraín Álvarez']",35000000.0,False,Used Large Dataset,False,"['Edson Álvarez', 'Efraín Álvarez']",E Álvarez,multiple
17935,17935,269,3805,"Gold Cup, 2023",Mexico vs Honduras,26-06-2023,Mexico,MX,2023,SUCCESS,"['Érick Sánchez', 'Jorge Sánchez']",5000000.0,False,Used Large Dataset,False,"['Érick Sánchez', 'Jorge Sánchez']",E Sánchez,multiple
18014,18014,348,3808,"Gold Cup, 2023",Jamaica vs Mexico,13-07-2023,Mexico,MX,2023,SUCCESS,"['Érick Sánchez', 'Jorge Sánchez']",5000000.0,False,Used Large Dataset,False,"['Érick Sánchez', 'Jorge Sánchez']",E Sánchez,multiple
18053,18053,387,3810,"Gold Cup, 2023",Haiti vs Mexico,30-06-2023,Mexico,MX,2023,SUCCESS,"['Edson Álvarez', 'Efraín Álvarez']",35000000.0,False,Used Large Dataset,False,"['Edson Álvarez', 'Efraín Álvarez']",E Álvarez,multiple
18056,18056,390,3810,"Gold Cup, 2023",Haiti vs Mexico,30-06-2023,Mexico,MX,2023,SUCCESS,"['Érick Sánchez', 'Jorge Sánchez']",5000000.0,False,Used Large Dataset,False,"['Érick Sánchez', 'Jorge Sánchez']",E Sánchez,multiple
18064,18064,398,3811,"Gold Cup, 2023",Mexico vs Qatar,03-07-2023,Mexico,MX,2023,SUCCESS,"['Edson Álvarez', 'Efraín Álvarez']",35000000.0,False,Used Large Dataset,False,"['Edson Álvarez', 'Efraín Álvarez']",E Álvarez,multiple
18120,18120,454,3813,"Gold Cup, 2023",El Salvador vs Costa Rica,01-07-2023,Costa Rica,CR,2023,SUCCESS,"['Juan Pablo Vargas', 'José Vargas']",2000000.0,False,Used Large Dataset,False,"['Juan Pablo Vargas', 'José Vargas']",J Vargas,multiple
21503,21503,537,2451,"World Cup Qualifiers, Asia, 2018",Maldives vs Bhutan,29-03-2016,Maldives,MV,2016,SUCCESS,"['Fayaz Abdulla', 'Azzam Abdulla', 'Ahmed Abdulla']",0.0,False,Used Large Dataset,False,"['Fayaz Abdulla', 'Azzam Abdulla', 'Ahmed Abdulla']",Assadhulla Abdulla,multiple
21769,21769,803,2463,"World Cup Qualifiers, Asia, 2018",Palestine vs Timor-Leste,29-03-2016,Timor-Leste,TL,2016,SUCCESS,"['Ramos Maxanches', 'Domingos Ramos Freitas']",0.0,False,Used Large Dataset,False,"['Ramos Maxanches', 'Domingos Ramos Freitas']",Ramos,multiple
22978,22978,912,446,"Euros 2016, Qualifiers",Ireland vs Gibraltar,11.10.14,Ireland,IE,2014,SUCCESS,"['Robbie Keane', 'Will Keane']",300000.0,False,Used Large Dataset,False,"['Robbie Keane', 'Will Keane']",Keane,multiple
23054,23054,988,449,"Euros 2016, Qualifiers",Germany vs Ireland,14.10.14,Ireland,IE,2014,SUCCESS,"['Robbie Keane', 'Will Keane']",300000.0,False,Used Large Dataset,False,"['Robbie Keane', 'Will Keane']",Keane,multiple
23394,23394,1328,465,"Euros 2016, Qualifiers",Ireland vs Georgia,07.09.15,Ireland,IE,2015,SUCCESS,"['Robbie Keane', 'Will Keane']",1000000.0,False,Used Large Dataset,False,"['Robbie Keane', 'Will Keane']",Keane,multiple
25366,25366,0,1314,Copa America 2021,Chile vs Paraguay,25.06.21,Chile,CL,2021,SUCCESS,"['Claudio Bravo', 'Christian Bravo']",1000000.0,False,Used Large Dataset,False,"['Claudio Bravo', 'Christian Bravo']",Bravo,multiple
26091,26091,725,1347,"Olympics, 2016",Portugal vs Argentina,2016-08-04,Argentina,AR,2016,SUCCESS,"['Cristian Ansaldi', 'Cristian Pavón', 'Cristian Romero']",5500000.0,False,Used Large Dataset,False,"['Cristian Ansaldi', 'Cristian Pavón', 'Cristian Romero']",Cristian Espinoza,multiple
